SMILES,Caco-2 Permeability Papp A>B,Caco-2 Permeability Efflux
COC1(C)CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,9.77,1.07
c1cc2ccc(-c3ccc(OCCN4CC5(CCO5)C4)cc3)cc2cn1,9.89,0.75
C[C@@H]1CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C[C@H](C)O1,5.43,1.0
c1ccc(-n2ccc(Nc3ccc(OCCCN4CCOCC4)cc3)n2)nc1,11.71,0.72
c1cc(-c2ccc3cnsc3c2)ccc1OCCN1CCOCC1,7.33,0.65
Clc1cc(CN2CCOCC2)ccc1Nc1nccc(-c2ccnnc2)n1,28.99,0.84
Cc1cc(-c2ccc3ccncc3c2)ccc1OCCN1CCOCC1,3.0,0.89
O=C(c1n[nH]c2ccc(-c3ccccn3)nc12)N1CCC(Oc2ccc(Cl)cc2)CC1,0.69,3.79
O=C(c1n[nH]c2cnc(-c3ccccc3)nc12)N1CCC(Oc2cncc(Cl)c2)CC1,1.36,3.96
COc1ccc(Nc2nccc(N(CCCc3ccncc3)C3CC3)n2)cc1,2.73,1.02
COc1ncc(Oc2cccc(N(CCc3ccncc3)C3CC3)c2)cn1,10.2,0.71
CN1[C@@H]2CC[C@H]1C[C@H](OC1CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC1)C2,0.31,3.42
CN1[C@@H]2CC[C@H]1C[C@@H](OC1CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC1)C2,0.4,2.89
O=C(c1n[nH]cc1C#Cc1ncccn1)N1CCC(OC2CCN(C3CC3)CC2)CC1,0.8,19.47
Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1cncnc1,4.61,5.69
O=C(c1n[nH]cc1C#Cc1ncccn1)N1CCC(Oc2ccc(Cl)cc2)CC1,3.97,2.55
COc1cc2ocnc2cc1-c1cc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)n(C)n1,19.51,0.82
CCn1cc(-c2ccc3ncsc3c2)c(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)n1,12.44,1.66
CCn1ncc(-c2ccc3ncsc3c2)c1C(=O)N1CCC(OC2CCN(C3CC3)CC2)CC1,20.8,1.06
COc1cc2ocnc2cc1-c1cc(C(=O)N2CCC(OC3CCN(C)CC3)CC2)[nH]n1,1.54,14.42
Clc1cncc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc2n[nH]c3cccnc23)c1,11.58,1.82
Clc1cncc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc2n[nH]c3cccnc23)c1,26.52,1.48
COc1cncc(CN2CCN(C(=O)c3n[nH]c4cccnc34)CC2)c1,1.06,16.31
O=C(c1n[nH]c2cccnc12)N1CCN(c2ccc(Cl)cn2)CC1,10.57,3.41
COc1cncc(OC2CCN(C(=O)c3n[nH]c4cc(-c5ccccn5)cnc34)CC2)c1,0.9,39.47
COc1cncc(OC2CCN(C(=O)c3cc(-c4ccn5nccc5c4)n[nH]3)CC2)c1,8.65,2.33
COc1cncc(OC2CCN(C(=O)c3cccc4[nH]cnc34)CC2)c1,8.01,4.0
O=C(c1cccc2[nH]cnc12)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,26.69,0.9
O=C(c1n[nH]c2c(Cl)cccc12)N1CCC(Oc2cncc(Cl)c2)CC1,6.4,0.92
O=C(c1n[nH]c2c(F)cccc12)N1CCC(Oc2cncc(Cl)c2)CC1,9.36,1.03
COc1ccc(-c2cc(C(=O)N3CCC(OC4CCOCC4)CC3)[nH]n2)c(OC)c1,11.71,1.73
COc1ccc(-c2cc(C(=O)N3CC[C@@H](Oc4ccc(F)cc4)C3)[nH]n2)c(OC)c1,0.67,1.15
COc1ccc(-c2cc(C(=O)N3CC[C@H](Oc4ccc(F)cc4)C3)[nH]n2)c(OC)c1,0.62,1.0
COc1ccc(-c2cc(C(=O)N3CC[C@H](Oc4ccccc4)C3)[nH]n2)c(OC)c1,2.24,1.47
COc1ccc(-c2cc(C(=O)N3CC[C@@H](Oc4ccccc4)C3)[nH]n2)c(OC)c1,1.06,1.17
COc1ccc(-c2cc(C(=O)N3CC[C@@H](OC)C3)[nH]n2)c(OC)c1,27.41,0.87
COc1ccc(-c2cc(C(=O)N3CC[C@H](OC)C3)[nH]n2)c(OC)c1,27.21,0.72
COc1ccc(-c2cc(C(=O)N3CCC(Oc4ncccc4F)CC3)[nH]n2)c(OC)c1,3.83,1.28
Fc1cc(OCCN2CCCC2)ccc1-c1ccc2ccncc2c1,8.77,1.11
NC(=O)Cc1cccc(Nc2nccc(-c3cccnc3Cl)n2)n1,19.12,1.57
NC(=O)Cc1cccc(Nc2nccc(-c3ccnnc3)n2)n1,1.34,15.97
CNC(=O)Cc1cccc(Nc2nccc(-c3ccnnc3)n2)n1,2.26,12.36
CN(C)C(=O)Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O,24.61,1.15
O=C(Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O)N1CCC(F)(F)CC1,10.33,0.7
O=C(Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O)N1CC(F)(F)C1,13.83,0.81
Fc1cccc(-c2ccnc(Nc3ccc(CCN4CC(F)(F)C4)nc3)n2)c1,8.4,1.02
CC(=O)NCc1cccc(Nc2cccc(-c3cccnc3)n2)n1,24.17,1.17
c1cc2ccc(-c3ccc(OCCN4CC5(COC5)C4)cc3)cc2cn1,8.25,1.3
CC1(C)CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CCO1,2.12,1.23
CC1(C)COCCN1CCOc1ccc(-c2ccc3ccncc3c2)cc1,2.11,1.21
Cn1ncc2cc(-c3ccc(OCCN4CCOCC4)cc3)ccc21,15.21,0.7
Cn1cc2cc(-c3ccc(OCCN4CCOCC4)cc3)ccc2n1,25.06,0.75
Cn1cc2ccc(-c3ccc(OCCN4CCOCC4)cc3)cc2n1,17.77,0.75
Cn1cnc2cc(-c3ccc(OCCN4CCOCC4)cc3)ccc21,19.18,0.79
Cn1cnc2ccc(-c3ccc(OCCN4CCOCC4)cc3)cc21,20.69,0.78
c1cc(-c2ccn3cncc3c2)ccc1OCCN1CCOCC1,17.44,1.2
Cn1ncc2ccc(-c3ccc(OCCN4CCOCC4)cc3)cc21,10.6,1.23
Cc1c(N)c(-c2ccc(OCCN3CCOCC3)cc2)cc2cnccc12,7.38,0.9
Fc1cc(-c2ccc3ccncc3c2)c(F)cc1OCCN1CCOCC1,7.35,1.21
Fc1cc(CN2CCOCC2)ccc1Nc1nccc(-c2ccnnc2)n1,36.4,0.8
Cc1cc(CN2CCOCC2)ccc1Nc1nccc(-c2ccnnc2)n1,29.21,0.98
COc1cc(CN2CCOCC2)ccc1Nc1nccc(-c2ccnnc2)n1,20.81,1.7
Cc1cc(Nc2nccc(-c3ccnnc3)n2)ccc1CN1CCOCC1,38.37,0.93
COc1cc(Nc2nccc(-c3ccnnc3)n2)ccc1CN1CCOCC1,16.14,2.39
COc1cc(-c2ccc3ccncc3c2)ccc1OCCN1CCOCC1,11.04,1.61
Cc1cc(OCCN2CCOCC2)ccc1-c1ccc2ccncc2c1,8.52,1.07
O=C(c1n[nH]c2cncnc12)N1CCC(Oc2ccc(Cl)cc2)CC1,16.74,0.99
O=C(c1n[nH]c2nc(-c3ccccc3)ncc12)N1CCC(Oc2cncc(Cl)c2)CC1,0.35,0.32
Clc1ccc(N2CCN(Cc3n[nH]cc3-c3ccc4ncsc4n3)CC2)nc1,14.81,0.64
Clc1ccc(N2CCN(Cc3n[nH]cc3-c3ccc4ncsc4n3)CC2)cc1,7.04,0.81
Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1ncccn1,0.38,42.36
O=C(c1cc(C#Cc2cncs2)n[nH]1)N1CCC(OC2CCN(C3CC3)CC2)CC1,21.04,1.31
Clc1cncc(OC2CCN(Cc3n[nH]c4cccnc34)C3(CC3)C2)c1,24.79,0.92
Cc1ccc2[nH]nc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)c2n1,4.79,9.2
COc1cncc(OC2CCN(C(=O)c3cc(-c4cc5ncn(C)c5cc4OC)n[nH]3)CC2)c1,0.4,82.24
COc1cc2c(cc1-c1cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)[nH]n1)ncn2C,1.66,19.2
COc1cncc(OC2CCN(C(=O)c3cc(-c4ccn5cncc5c4)n[nH]3)CC2)c1,1.62,23.1
O=C(c1cccc2[nH]cnc12)N1CCC(Oc2cncc(C(F)(F)F)c2)CC1,15.63,2.08
O=C(c1cccc2[nH]c(C3CC3)nc12)N1CCC(Oc2cncc(C(F)(F)F)c2)CC1,19.16,1.89
COc1cccc2c(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)n[nH]c12,13.2,0.88
O=C(c1cc(-c2ccccc2O)n[nH]1)N1CCC(Oc2ccc(Cl)cc2)CC1,0.19,2.13
Cc1cc(C#N)cc2c3cc(OCCN4CCC(F)(F)CC4)ccc3n(C)c12,0.06,3.55
CNCCc1cccc(Nc2cccc(-c3cccnc3)n2)n1,5.31,8.64
O=C(Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O)N1CCNCC1,0.23,46.26
NC(=O)Cc1cccc(Nc2nccc(-c3cnccn3)n2)n1,7.21,2.84
CNC(=O)Cc1cccc(Nc2nccc(-c3cnccn3)n2)n1,9.52,1.85
O=C(NCc1cccc(Nc2cccc(-c3cccnc3)n2)n1)C1CCC1,16.86,1.28
O=c1cc(Nc2cccc(-c3cccc(F)c3)n2)ccn1CCN1CC(F)(F)C1,8.73,1.88
c1cc2ccc(-c3ccc(OCCC4OCCCO4)cc3)cc2cn1,4.6,1.02
CS(=O)(=O)Nc1cccc(Nc2cccc(-c3cccnc3)n2)n1,8.42,4.16
c1cc(OCCN2CCCCC2)cc(-c2cc(-c3ccncc3)ccn2)c1,22.1,0.93
Cc1cc(-c2ccncc2)cc(-c2cccc(OCCN3CCCCC3)c2)c1N,2.9,2.68
c1cc2ccc(-c3ccc(OCCN4C5CCC4COC5)cc3)cc2cn1,2.91,2.57
C[C@H]1CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CCO1,7.14,1.27
C[C@@H]1CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CCO1,5.12,1.49
c1cc(-c2ccc3cncn3c2)ccc1OCCN1CCOCC1,15.31,1.02
c1cc(-c2ccc3sncc3c2)ccc1OCCN1CCOCC1,4.49,1.85
Fc1cc(-c2ccc3ccncc3c2)ccc1OCCN1CCOCC1,11.71,0.93
Fc1c(OCCN2CCOCC2)ccc(-c2ccc3ccncc3c2)c1F,4.65,1.46
Fc1cc(-c2ccc3ccncc3c2)cc(F)c1OCCN1CCOCC1,17.33,0.52
Fc1cc(OCCN2CCOCC2)ccc1-c1ccc2ccncc2c1,9.51,0.95
Fc1cc(OCCN2CCOCC2)cc(F)c1-c1ccc2ccncc2c1,3.21,2.67
Fc1cc(Nc2nccc(-c3ccnnc3)n2)ccc1CN1CCOCC1,24.02,1.17
Clc1cc(Nc2nccc(-c3ccnnc3)n2)ccc1CN1CCOCC1,26.76,0.66
Clc1cc(-c2ccc3ccncc3c2)ccc1OCCN1CCOCC1,3.01,0.97
Clc1cc(OCCN2CCOCC2)ccc1-c1ccc2ccncc2c1,6.05,1.02
COc1cc(OCCN2CCOCC2)ccc1-c1ccc2ccncc2c1,10.38,1.22
CN1CCC(N2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)C(F)C1,0.38,5.9
COc1ccc(-c2cc(C(=O)N3CCC(Oc4ccc(N(C)C)nc4)CC3)[nH]n2)c(OC)c1,4.23,1.35
COc1ccc(-c2c[nH]nc2C(=O)N2CCN(c3cncc(Cl)c3)CC2)c(OC)c1,5.82,7.04
COc1ccc(-c2cc(C(=O)N3CCC(Oc4ncccn4)CC3)[nH]n2)c(OC)c1,19.8,1.34
COc1ccc(-c2cc(C(=O)N3CCC(Oc4cncc(Cl)n4)CC3)[nH]n2)c(OC)c1,5.23,1.21
Cc1cccc2[nH]nc(C(=O)N3CCC(Oc4cncc(C5CC5)c4)CC3)c12,10.02,1.75
O=C(c1n[nH]c2c(F)cccc12)N1CCC(Oc2cncc(C3CC3)c2)CC1,9.35,1.17
O=C(c1n[nH]c2cc(OC(F)(F)F)ccc12)N1CCC(Oc2cncc(C3CC3)c2)CC1,0.41,6.43
Clc1cncc(OC2CC3(C2)CN(Cc2n[nH]c4cccnc24)C3)c1,15.48,2.55
O=C(c1n[nH]c2cccnc12)N1CC[C@]2(C1)C[C@@H](Oc1cncc(Cl)c1)C2,7.79,5.03
O=C(c1n[nH]c2cccnc12)N1CC[C@]2(C1)C[C@H](Oc1cncc(Cl)c1)C2,2.51,8.08
Clc1cncc(O[C@H]2C[C@@]3(CCN(Cc4n[nH]c5cccnc45)C3)C2)c1,16.53,2.17
Clc1cncc(O[C@H]2C[C@]3(CCN(Cc4n[nH]c5cccnc45)C3)C2)c1,16.7,2.17
Clc1cncc(O[C@H]2C[C@]3(CCN(Cc4n[nH]c5ccccc45)C3)C2)c1,14.14,1.27
Clc1cncc(O[C@H]2C[C@@]3(CCN(Cc4n[nH]c5ccccc45)C3)C2)c1,15.98,1.08
O=C(c1cc(-c2ccn3nccc3c2)n[nH]1)N1CCC(Oc2cncc(Cl)c2)CC1,5.05,2.74
O=C(c1cc(-c2ccn3cncc3c2)n[nH]1)N1CCC(Oc2cncc(Cl)c2)CC1,3.45,7.18
O=C(c1cc(-c2ccn3ccnc3c2)n[nH]1)N1CCC(Oc2cncc(Cl)c2)CC1,2.47,17.22
O=C(c1cc(C#Cc2cncs2)n[nH]1)N1CCC(Oc2cncc(Cl)c2)CC1,6.2,1.5
O=C(c1n[nH]c2cccnc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,8.85,2.83
O=C(c1n[nH]c2cccnc12)N1C[C@H]2CC[C@@H](C1)[C@H]2Oc1cncc(Cl)c1,8.01,4.83
CN(c1cccc(-c2cccnc2)n1)c1cccn(CC(=O)N2CCC2)c1=O,5.8,4.21
O=c1cc(Nc2cccc(-c3cccc(F)c3)n2)ccn1CCN1CCC1,4.38,8.83
O=c1cc(Nc2nccc(-c3cccc(F)c3)n2)cnn1CCN1CC(F)(F)C1,13.8,0.89
O=c1cc(Nc2nccc(-c3cccc(F)c3)n2)ccn1CCN1CC(F)(F)C1,18.99,1.14
Nc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2ccncc12,20.25,0.79
Nc1ccc(-c2ccncc2)cc1-c1cccc(OCCN2CCCCC2)c1,11.9,1.06
c1cc2ccc(-c3ccc(OCCN4C5COCC4C5)cc3)cc2cn1,17.43,0.83
c1cc2ccc(-c3ccc(OCCN4CC5CCC(C4)O5)cc3)cc2cn1,5.84,0.67
F[C@H]1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,12.53,0.81
F[C@@H]1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,7.62,0.71
CO[C@H]1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,8.3,0.91
CO[C@@H]1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,14.32,0.59
CN1CCN(Cc2cccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)c2)CC1,5.03,0.39
Fc1cc(-c2ccnc(Nc3cccc(CN4CCCCC4)c3)n2)cc(N2CCOCC2)c1,1.88,1.43
Fc1cc(-c2ccnc(Nc3ccc(CN4CCCCC4)cc3)n2)cc(N2CCOCC2)c1,2.26,1.9
CN1CCN(Cc2ccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)cc2)CC1,4.66,0.87
c1cc(OCCN2CCOCC2)cc(-c2ccc3ccncc3c2)c1,13.32,0.88
Clc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,6.07,0.59
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4c(Cl)ccnc24)C3)c1,19.19,0.58
Cc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,22.19,0.7
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4nccnc24)C3)c1,19.19,0.8
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cncnc24)C3)c1,27.88,0.78
O=C(c1n[nH]c2cccnc12)N1CCC2(CC[C@@H](Oc3cncc(Cl)c3)C2)CC1,9.08,3.65
O=C(c1n[nH]c2cccnc12)N1CCC2(CC[C@H](Oc3cncc(Cl)c3)C2)CC1,14.26,2.15
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4ncncc24)C3)c1,13.67,0.77
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4ccc(-c5ccccn5)cc24)C3)c1,0.31,1.74
O=C(c1n[nH]cc1C#Cc1cncs1)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,10.8,1.5
CN1CCC(OC2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)CC1,2.3,9.68
O=C(c1n[nH]c2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,10.58,0.7
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4ccccc24)C3)c1,2.63,0.46
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]ncc2-c2ccc4ncsc4c2)C3)c1,0.12,6.56
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,7.25,2.28
COc1ccc(-c2cc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]n2)c(OC)c1,1.14,1.68
Cn1ccc2c([nH]c3c(CCN4CCCCC4)cccc32)c1=O,24.46,1.51
CNCCc1cccc2c1[nH]c1c(=O)n(C)ccc12,13.65,1.74
N#Cc1cc2c(cc1F)[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,8.13,1.95
CC1(C)C(=O)Nc2c(Nc3cccc(-c4cccnc4)n3)cccc21,17.55,0.86
O=C1Nc2c(Nc3cccc(-c4cccnc4)n3)cccc2C12CC2,14.8,1.18
NC(=O)Cc1cccc(Nc2nc(-c3cccnc3)ccc2F)n1,27.24,1.38
Nc1ccc(OCCN2CCCCC2)cc1-c1cc(-c2ccnnc2)ccn1,7.26,4.39
Nc1ccc(OCCN2CCCCC2)cc1-c1nccc(-c2ccncc2)n1,21.54,0.79
O=C(NCc1cccc(Nc2cccc(-c3cccnc3)n2)n1)C1COC1,8.09,4.08
O=C(NCc1cccc(Nc2cccc(-c3cccnc3)n2)n1)C1CC(F)(F)C1,17.98,0.78
O=C(Cn1cc(Nc2cccc(-c3cccnc3)n2)ccc1=O)N1CCC1,1.5,14.52
O=c1cc(Nc2cccc(-c3cccc(F)c3)n2)cnn1CCN1CC(F)(F)C1,15.85,0.93
CN1CCC(Cn2ccc(Nc3cccc(-c4cccnc4)n3)cc2=O)CC1,0.37,6.05
CN1CCC(Cn2ccc(Nc3cccc(-c4cccc(F)c4)n3)cc2=O)CC1,0.41,56.35
Clc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,0.85,1.35
Clc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,1.1,2.54
COc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,1.76,2.45
COc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,5.48,1.44
N#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,12.0,1.35
N#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,5.36,1.88
Cc1c(OCCN2CCCCC2)ccc(-c2ccc3ccncc3c2)c1N,8.82,2.03
c1cc2cc(N3CCC3)c(-c3ccc(OCCN4CCCCC4)cc3)cc2cn1,0.53,5.49
CSc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,1.11,4.08
Cc1c(N)c(-c2ccc(OCCN(C)C)cc2)cc2cnccc12,2.92,2.57
CN(CCOc1ccc(-c2ccc3ccncc3c2)cc1)C1COC1,15.63,0.69
CC(C)N(C)CCOc1ccc(-c2ccc3ccncc3c2)cc1,13.18,1.01
CN(CCOc1ccc(-c2ccc3ccncc3c2)cc1)C1CCC1,6.04,1.16
CCOc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,3.27,0.86
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]cc2C#Cc2cncs2)C3)c1,3.34,0.67
COc1ccc(-c2cc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]n2)nc1,9.28,0.79
COc1cccnc1-c1cc(C(=O)N2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)[nH]n1,8.31,1.23
CNCCCOc1cccc2c1[nH]c1c(=O)n(C)ccc12,9.87,2.29
N#Cc1cc(Cl)c2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2c1,11.64,1.88
COC[C@H](C)NC(=O)c1cccc(-c2cc(C)c3ccncc3c2)c1,18.72,0.7
FC1(F)CN(CCOc2ccc(-c3cc4cnccc4cc3Cl)cc2)C1,2.18,1.28
O=C1COc2ccc(-c3cccc(OCCN4CCCCC4)n3)cc2N1,16.87,1.02
CC(=O)N[C@@H](C)COc1cccc(-c2ccc3c(c2)NC(=O)CO3)c1,12.14,1.49
C[C@H](N)COc1cccc(-c2ccc3c(c2)NC(=O)CO3)c1,9.49,1.16
O=C1COCCN1CCOc1ccc(-c2ccc3ccncc3c2)cc1,16.79,0.63
O=C1OCCN1CCOc1ccc(-c2ccc3ccncc3c2)cc1,15.72,0.77
Cc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,6.9,0.86
Cc1ccc2cnccc2c1-c1ccc(OCCN2CCCCC2)cc1,8.2,0.95
Nc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,8.61,0.89
CN(CCOc1ccc(-c2ccc3ccncc3c2)cc1)C1CC(F)(F)C1,1.6,1.06
Cc1nccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc12,5.33,1.05
Cc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2ccncc12,7.93,1.08
CN1CC(COc2ccc(-c3ccc4ccncc4c3)cc2)C1,9.14,1.06
CN1CCC(COc2ccc(-c3ccc4ccncc4c3)cc2)CC1,2.48,1.75
CN1CCC(Oc2ccc(-c3ccc4ccncc4c3)cc2)CC1,3.92,2.08
c1cc2ccc(-c3ccc(OC4CCNCC4)cc3)cc2cn1,2.57,1.98
c1cc2ccc(-c3ccc(O[C@H]4CCNC4)cc3)cc2cn1,6.08,1.15
c1cc2ccc(-c3ccc(O[C@@H]4CCNC4)cc3)cc2cn1,8.02,1.78
CN1CC[C@H](Oc2ccc(-c3ccc4ccncc4c3)cc2)C1,11.53,1.2
CN1CC[C@@H](Oc2ccc(-c3ccc4ccncc4c3)cc2)C1,5.11,1.82
Cn1ncc2cc(-c3ccc(OCCN4CCCCC4)cc3)ccc21,14.57,1.38
FC(F)(F)c1ccnc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,6.65,0.77
Cc1ccnc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,22.44,0.76
Fc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,10.32,0.7
Cc1ccc(F)c2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,0.03,4.59
COc1cccnc1-c1cc(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)[nH]n1,9.02,0.92
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4ccc(-c5ccccn5)nc24)C3)c1,1.23,2.11
O=C(c1n[nH]c2cc(Cl)ccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,1.12,1.53
O=C(c1n[nH]c2cccc(Cl)c12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,3.35,1.84
Cc1cc(-c2cccc(OC3CNC3)c2)cc2cnccc12,4.79,1.93
Cc1cc(-c2cccc(C(=O)NC[C@H](C)O)c2)cc2cnccc12,16.62,1.82
Cc1cc(-c2cccc(C(=O)NC[C@H](C)O)c2)c2ccncc2c1,11.93,2.7
C[C@@H](CN(C)C)NC(=O)c1nccc2ccc(-c3cccc(OCCCN4CCN(C)CC4)c3)cc12,0.58,6.96
C[C@H](CN(C)C)NC(=O)c1nccc2ccc(-c3cccc(OCCCN4CCN(C)CC4)c3)cc12,1.12,1.27
CNCCOc1ccc(-c2cc(C)c3ccncc3c2)cc1,4.0,1.49
Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2ncccc12,5.3,1.15
NC(=O)Cn1cc(Nc2cccc(-c3cccnc3)n2)ccc1=O,0.19,44.95
Clc1c(-c2ccc(OCCN3CCCCC3)cn2)ccc2ccncc12,21.48,1.18
CCc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,2.4,1.62
Nc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C1CC1,1.43,2.79
CCc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,1.44,1.29
CC(C)c1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,0.5,1.92
Cc1cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2cn1,2.69,1.78
Clc1cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2cn1,1.05,1.3
Cc1c(N)c(-c2ccc(O[C@@H](C)CN3CCCCC3)cc2)cc2cnccc12,4.17,0.8
Cc1c(N)c(-c2ccc(O[C@H](C)CN3CCCCC3)cc2)cc2cnccc12,1.61,1.98
CN1CC(Oc2ccc(-c3ccc4ccncc4c3)cc2)C1,15.13,0.77
Clc1cncc(O[C@@H]2C[C@H]3CC[C@@H]2CN3Cc2n[nH]c3cccnc23)c1,10.18,4.96
Clc1cncc(O[C@H]2C[C@@H]3CC[C@H]2CN3Cc2n[nH]c3cccnc23)c1,8.83,5.47
COc1ccc(-c2cc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]n2)nc1,4.72,2.09
O=C(c1n[nH]c2cccnc12)N1C[C@@H]2CC[C@H]1C[C@@H]2Oc1cncc(Cl)c1,3.01,16.14
Clc1cncc(Oc2ccnc(Nc3n[nH]c4cccnc34)c2)c1,13.83,1.23
O=C(c1n[nH]c2cccnc12)N1C[C@H]2C[C@@H](C1)[C@H]2Oc1cncc(Cl)c1,7.85,6.11
O=C(c1n[nH]c2cccnc12)N1C[C@@H]2C[C@H]1C[C@@H]2Oc1cncc(Cl)c1,8.43,5.53
Cc1cccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,0.14,2.92
COC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5cc(-c6ccnc(C)c6)ccc45)CC3)cc2)C1,3.23,2.8
